37,46,69,11,59,41,73,36,96,82,43,38,76,18,29,78,91,86,98,32,19
53,59,67,95,56,24,96
53,56,66,15,44,92,57,47,42,64,97,22,76,19,29
38,64,22,91,41,82,46,84,98,37,19,43,59,12,76
56,24,97,67,42,68,48,38,52,74,92,64,53
44,42,24,57,89,22,53,26,95,68,52,81,63,56,64,67,48,66,97,47,38,92,15
66,44,24,52,57,47,82
36,96,34,81,63,95,53,56,48,26,15,44,92,52,57,47,42
81,71,37,73,96,19,78,98,11,82,29,36,43,84,18,91,32,59,12,93,46,86,69
11,59,96,84,29,91,69,43,36,82,37,12,73,32,81,93,98,71,46,86,34
26,15,89,92,24,52,68,47,64,97,22,38,41,76,19,91,29,78,82,73,32
63,81,56,71,64,92,68
59,32,82,38,64,73,69,84,41,42,76,93,18,12,97,11,29
81,15,56,53,96,26,36,89,71,95,52,92,67,12,24,66,11,34,37
41,19,91,78,82,73,32,18,46,69,98,84,59,12,11,37,86,36,34
48,24,38,64,52,68,41,97,89,22,15,26,29,56,91,44,19,76,57,47,53
24,68,91,57,82,92,41,93,42,19,29
15,44,89,24,42,38,41,82,18
68,42,64,97,41,19,91,29,78,73,32,18,93,46,69,84,59
56,11,48,15,12,44,37,24,52
11,93,78,41,73,69,38,46,59
64,91,46,43,98,84,12
69,84,11,36,96
22,38,41,76,19,91,29,78,82,73,32,18,93,46,69,43,98,84,59,12,11,86,36
47,97,56,74,92,41,67,44,19
81,78,43,59,71,69,32,82,98,11,34,96,29,36,12,84,93,86,73,63,91,18,37
37,86,36,96,34,71,81,63,95,74,53,66,48,26,44,89,92,24,52,57,68
53,36,81,86,96,46,98,71,84,95,37,32,12,63,56
89,57,22,38,41,76,82,32,18
64,95,41,44,76,74,52
32,93,59,86,71,81,63,95,53
73,64,38,42,22,76,24,29,93,52,46,97,19,91,57,32,92
64,97,22,41,76,19,91,29,78,82,73,32,93,43,98,84,59,12,37
89,92,24,57,47,42,64,97,38,41,91,82,73,32,18,93,46
44,52,96,64,42,66,71,24,63,68,26
26,91,52,89,41,48,47
76,84,91,73,93,29,18,59,69,82,37,96,12,86,32
46,56,18,95,93,66,59,86,74
24,97,47,18,91,68,42,29,44,57,92,19,89,93,76,52,78
34,71,81,63,95,67,53,56,66,48,26,15,44,89,92,24,52,57,68,47,42,64,97
38,64,78,91,89,29,93,97,22,57,52,18,47,32,73,19,41
18,53,12,95,84,73,81
43,98,84,59,86,36,34,71,63,95,74,67,53,56,66,48,26,15,44
74,56,98,96,86,95,53,89,34
38,42,74,15,53,52,48,22,47,44,97,41,26,57,24,64,67,76,95
52,97,38,93,69,43,98
91,82,78,59,37,34,41,19,84
74,34,53,37,56,96,68
97,57,22,78,29,92,44
63,74,67,53,56,66,48,44,89,24,52,57,68,97,22,38,41
41,76,19,91,29,78,82,73,32,18,93,46,69,43,98,84,59,12,11,37,36,96,34
63,95,56,66,26,15,89,92,24,52,47,42,64,38,41
81,96,36,71,12,74,32,43,63,86,73,69,84,59,93,11,95,37,18,78,34
38,41,76,19,29,93,46,69,43,59,12,11,86,36,96
47,97,38,78,82,73,46,98,12
12,53,11,98,66,15,69,48,96
42,52,68,89,24,63,41,26,48
38,15,19,74,48,22,47,67,42,76,56,52,26
67,56,48,26,15,44,89,92,24,52,57,68,47,42,64,97,22,38,41,19,91
95,67,53,56,15,92,52,68,47,42,76
78,18,46,69,43,98,84,86,96,34,71,63,74
43,98,84,59,96,95,74,67,53,56,66,48,26,15,44
18,43,84,59,12,11,86,36,34,71,63,95,66
91,29,78,82,73,32,18,93,69,43,59,12,86,36,71,81,63
56,66,48,89,42,22,38,41,76,19,78
11,37,86,96,34,71,81,63,95,67,56,66,48,26,15,44,89,92,24,52,57
68,64,66,41,82,26,52
63,59,73,71,74,95,36,86,11
57,97,44,92,67,19,38,56,91
93,69,43,59,11,71,56
12,93,32,19,78,18,46,64,76,43,38,47,98,73,29,69,84,42,97
11,48,34,53,93,96,67
26,89,52,57,76,19,78,82,32
44,89,92,24,52,57,68,47,64,97,38,41,76,19,91,29,78,82,32,18,93
57,81,44,26,71,34,68,86,36,74,24,66,56,52,95,96,47,89,15,53,67
97,41,91,15,92,52,38,42,53,89,24,64,47,68,76,48,44,56,26,67,19,57,66
92,63,71,89,81,34,96,52,67,44,24,11,15,56,53
86,96,56,92,68
12,34,74,53,24
46,19,22,91,86,84,18,73,41,97,76
93,18,34,82,12,32,73,37,63,74,36
42,48,66,26,89,38,53,52,22,64,76,67,68,19,24
19,97,64,47,22,15,38,76,57,68,92,52,32,44,42,78,89,24,29,41,18,82,91
73,34,37,96,98,11,95,74,63,84,67,46,81,36,18,32,59,93,69,82,43
98,12,11,37,86,36,71,81,63,95,74,67,66,48,26,15,89
15,89,92,52,68,47,42,64,22,38,41,76,19,91,29,78,73,32,18
92,24,68,47,42,97,22,38,41,76,19,91,29,78,82,73,32,18,93,46,69
71,96,74,43,53,81,56,67,63,37,59,98,84,95,12,66,86,48,11,36,46,34,93
68,47,42,64,97,22,38,41,76,91,29,78,82,73,32,18,46,69,43,98,84
43,18,93,84,74,37,32,34,67,95,46,59,53,56,12
59,11,76,82,64,42,97,43,84
57,26,74,48,66,89,42,63,22,81,24,68,92,38,97,44,15,56,52,47,95,53,64
92,74,24,22,42,38,97,63,48,57,64,68,26,44,15,56,89,53,47,81,95,52,67
95,11,56,86,84,44,15,92,34,67,26,66,63,96,81
92,66,59,56,36,11,12,24,71
69,43,98,59,12,11,37,86,36,96,34,71,81,63,95,74,67,53,56,66,48
96,71,63,95,74,53,56,48,15,57,68
53,56,66,26,15,44,89,92,42,64,22,41,19
81,37,46,71,36,63,93,82,95,18,12,96,74,32,69,43,59
92,24,52,57,68,47,42,64,97,22,38,41,76,19,91,78,82,73,32,18,69
59,37,96,34,71,74,53,26,44,89,24
37,53,86,96,36,63,74,84,18,93,69,73,95,43,46
18,19,29,97,78,15,52,82,92
66,44,15,34,12,56,37,52,92
74,67,53,66,48,26,24,47,42,64,97,41,19
82,78,76,86,91,12,29,18,37,38,43,97,22,84,59,93,73,19,32,11,46,98,41
19,82,47,43,57,73,41,93,91,38,18,32,64,29,76,84,68,98,78
42,32,43,64,46,29,76,24,78,73,47,18,22,82,41,93,57,38,97,91,69
29,59,43,81,36,95,86,78,12
42,56,74,48,67,81,63,89,57,26,53
92,26,52,15,19,48,78,57,76
67,82,84,93,43,71,98,46,73,95,69,18,63,11,59
81,69,95,36,86,84,18,37,73,59,82,34,32,71,46,96,12
29,59,95,34,46,69,71,86,93
53,56,66,48,26,44,89,92,24,52,57,68,47,42,97,22,38,76,29
59,95,86,96,67,12,37,63,46,26,56,36,84,66,11,34,53,74,69
93,81,34,86,53,96,84,11,37,63,73
89,26,48,47,15,24,38,53,57,52,64,67,63,81,56,74,68,95,22,66,92,44,97
97,22,38,76,19,78,82,32,18,93,43,59,12,37,86
34,86,84,11,73,78,95
44,89,92,24,52,57,68,47,42,64,97,38,41,76,19,91,29,78,82,73,32,18,93
19,92,41,97,91,47,24,56,15,26,78,52,44,66,29,76,22
69,84,36,34,74
19,91,82,73,69,98,84,59,37,86,36
96,59,95,67,11,74,48,26,81,36,43,69,12,63,56,37,15,34,86,71,53,98,66
38,84,46,82,93,37,41,59,19,78,36
15,44,64,97,29
63,95,74,67,48,15,44,89,92,42,64,97,22,38,41
29,82,32,12,96
73,29,86,41,96,82,98,38,91,18,69,12,84,78,76,59,46,37,93,36,32,43,19
42,64,97,22,38,41,19,73,18,46,84,12,11
93,46,69,43,84,59,12,11,37,86,36,96,34,71,81,95,74,67,56,66,48
66,48,26,15,44,92,24,57,47,42,97,22,38,41,76,91,82
29,68,82,43,64,19,69,32,97,78,76,47,41,93,38,59,46,98,73,18,22
66,15,44,89,24,52,47,22,41,76,19,29,82
73,69,12,91,59
73,32,18,93,46,69,43,98,84,59,12,11,37,86,36,96,34,71,81,63,95,67,53
71,56,24,52,57,47,64,97,22
46,43,84,59,37,86,63,53,66,48,26
